feature,delta_value,p_value,corrected_p_value
BUB3_106346,-18.095000000000006,0.04397519606144172,1.0
FAM135A_114757,-18.059999999999988,0.25482502723748635,1.0
TP53I13_128914,-18.045,0.3464760503846428,1.0
RP11-22B23.1_38964,-18.025000000000006,0.1659125962633775,1.0
CBX3_29051,-18.009999999999998,0.17874108638366937,1.0
SH2B1_49552,-18.0,0.06257102206664701,1.0
GPCPD1_46938,-17.960000000000008,0.007463846790402695,1.0
NPIPP1_22241,-17.95499999999999,0.017358401250712335,1.0
PKD1P6_22242,-17.95499999999999,0.017358401250712335,1.0
RP11-1186N24.5_22243,-17.95499999999999,0.017358401250712335,1.0
ANKHD1_74970,-17.950000000000003,0.0014099262991919223,1.0
AP1G2_108873,-17.93,0.5214637974439635,1.0
SCO2_14533,-17.910000000000004,0.047489808253343826,1.0
TYMP_14534,-17.910000000000004,0.047489808253343826,1.0
CGGBP1_121262,-17.909999999999997,0.030876965746730142,1.0
PRR4_27340,-17.86999999999999,0.12894165462726023,1.0
POLR2G_83796,-17.86,0.12246763178691705,1.0
BCL2L1_53702,-17.855000000000004,0.32274620972712853,1.0
MACF1_92690,-17.85,0.08494756173027304,1.0
DEF8_106003,-17.839999999999996,0.022268654900932515,1.0
ENTPD5_79481,-17.830000000000013,0.015451340735630268,1.0
LRRFIP1_81758,-17.83,0.41896527683459084,1.0
KBTBD4_64200,-17.78,0.07028711202200309,1.0
NPIPB5_98841,-17.754999999999995,0.003956542790072336,1.0
USP25_77889,-17.710000000000008,0.04621386383141925,1.0
C12orf4_86231,-17.710000000000008,0.012656403782086276,1.0
TBCEL_108246,-17.664999999999992,0.06573817031426711,1.0
BAZ2B_53048,-17.650000000000006,0.077249050959065,1.0
MAGOHB_97576,-17.650000000000006,0.6442892147731596,1.0
CDCA3_29497,-17.64,0.09392415258575192,1.0
SLC44A2_39429,-17.624999999999996,0.3424526461756029,1.0
PPAT_28760,-17.605000000000004,0.004868979313490053,1.0
OCIAD1_50080,-17.59,0.05100902422732081,1.0
KIF13A_83527,-17.544999999999998,0.2283950996723929,1.0
SLC2A8_128260,-17.535000000000004,0.13486124848565992,1.0
MICB_85253,-17.53,0.5518022659492882,1.0
MSH5_99141,-17.514999999999986,0.009949266023786473,1.0
MSH5-SAPCD1_99142,-17.514999999999986,0.009949266023786473,1.0
TOR2A_19689,-17.509999999999998,0.0014809263539549424,1.0
STK25_33637,-17.450000000000003,0.008937756893729876,1.0
RP11-33B1.1_113981,-17.45,0.062394054006876046,1.0
EXOC1_49764,-17.43,0.25778148227463604,1.0
CROCCP2_23862,-17.424999999999997,0.007926321112394054,1.0
ENY2_49511,-17.414999999999992,0.1662568703121846,1.0
GNAS_88161,-17.410000000000004,0.34623095744034027,1.0
AC093818.1_115545,-17.400000000000006,0.034056634056668915,1.0
PGM1_16817,-17.39,0.05280593336401982,1.0
GPS1_24682,-17.39,0.7410802913822889,1.0
HBS1L_74708,-17.39,0.1776153245734995,1.0
NLGN2_86407,-17.39,0.005848468435112667,1.0
ZNF767_116078,-17.39,0.16262572893046212,1.0
RPL10_109147,-17.355000000000004,0.021197026568418736,1.0
PIGQ_28070,-17.28,0.11873087956168409,1.0
KIAA1841_88040,-17.239999999999995,0.07244298815060186,1.0
ANKHD1_6833,-17.235,0.009916683838341857,1.0
SMARCD3_70001,-17.230000000000004,0.2039351196116832,1.0
UROD_23728,-17.159999999999997,0.08012176950831781,1.0
SCAMP3_89484,-17.159999999999997,0.13183912614809723,1.0
PIGF_8815,-17.125,0.043959044909351444,1.0
TMEM161A_69350,-17.114999999999995,0.001725050039619636,1.0
YTHDC2_23902,-17.064999999999998,0.02315110543910484,1.0
MSH5_49958,-17.060000000000002,0.12964242140293444,1.0
MSH5-SAPCD1_49959,-17.060000000000002,0.12964242140293444,1.0
SAPCD1_49960,-17.060000000000002,0.12964242140293444,1.0
RHNO1_131298,-17.055,0.0796400431009435,1.0
FAM157C_60626,-17.040000000000006,0.029105019543131643,1.0
NEURL4_131166,-17.029999999999987,0.0035062241890619103,1.0
RP11-542C16.2_131167,-17.029999999999987,0.0035062241890619103,1.0
DHDDS_41100,-17.010000000000005,0.10374167823654154,1.0
TMEM161B-AS1_89232,-16.99,0.15923424096838368,1.0
ZNF280D_71915,-16.985000000000014,0.18845654986977523,1.0
PIF1_82553,-16.985000000000014,0.102751278906779,1.0
CYP2R1_19452,-16.965000000000003,0.13124128486773456,1.0
HPS1_53433,-16.96499999999999,0.01388312380149643,1.0
GYLTL1B_77121,-16.950000000000003,0.012165908422815884,1.0
