feature,delta_value,p_value,corrected_p_value
A-867744,-0.15947677029052648,0.023066320267139114,0.8385090814155618
GADOBUTROL,-0.1589807650408,0.03085293257622039,0.8385090814155618
GUE-1654,-0.14453823901069213,0.026008941578676354,0.8385090814155618
ISONIAZID,-0.13990612595059998,0.03357288745303672,0.8385090814155618
VU0364439,-0.11904822340460001,0.042040758339000374,0.8385090814155618
LOFEXIDINE,-0.11543965642400006,0.0220253068974548,0.8385090814155618
ETHANOLAMINE-OLEATE,0.11328370929748877,0.03945337649984961,0.8385090814155618
GAMMA-LINOLENIC-ACID,0.12018468277149999,0.04208660594625466,0.8385090814155618
DIROXIMEL-FUMARATE,0.1745539867725,0.03595576970286733,0.8385090814155618
GSK2239633A,0.179786915655135,0.04282957764731495,0.8385090814155618
AKBA,0.18267640261219997,0.032023029970969806,0.8385090814155618
PROQUAZONE,0.18923465625465,0.04092117073847763,0.8385090814155618
MCOPPB,0.190194137764367,0.03287833248863183,0.8385090814155618
RABEPRAZOLE,0.1943715708731,0.03649538524763393,0.8385090814155618
PONESIMOD,0.1953400795913,0.034419118433371906,0.8385090814155618
DICLOFENAC,0.1994253777708,0.03206076486258882,0.8385090814155618
BETRIXABAN,0.2196073341026,0.022890941531442426,0.8385090814155618
DEAZAGUANINE,0.22204897274639113,0.027888789265822212,0.8385090814155618
PF-05180999,0.2302541999934041,0.039392428446793096,0.8385090814155618
MOXONIDINE,0.2319285853125,0.03419951572108967,0.8385090814155618
GINKGOLIDE-B,0.2327373225526,0.03613795920423785,0.8385090814155618
TCS-3035,0.23695066684052513,0.02190093252264816,0.8385090814155618
PILOCARPINE,0.23782570382359997,0.030099582349314164,0.8385090814155618
IODOPHENPROPIT,0.2400047730143,0.022278447158248556,0.8385090814155618
CQS,0.2414886459319781,0.04282957764731495,0.8385090814155618
CAPSAICIN,0.2420613076555,0.03550853885133344,0.8385090814155618
CPCCOET,0.2504548528999,0.03711658184851163,0.8385090814155618
RS-102221,0.2518038243324,0.039513599881337756,0.8385090814155618
LINAPRAZAN,0.2543572529075146,0.034677215936864826,0.8385090814155618
BENACTYZINE,0.2605830655987098,0.02551315730329813,0.8385090814155618
SECOISOLARICIRESINOL-DIGLUCOSIDE,0.27373547881120003,0.02693379154403571,0.8385090814155618
BENZAMIL,0.2781162466,0.03419951572108967,0.8385090814155618
METOLAZONE,0.280270729823,0.028727541088089722,0.8385090814155618
TOLCAPONE,0.28573262315965003,0.04160644951676907,0.8385090814155618
TRIAMCINOLONE-ACETONIDE,0.2976135617969,0.024866912934152684,0.8385090814155618
PBI-4050,0.305910922136322,0.03619235429659566,0.8385090814155618
ETOMIDATE,0.30986965613749995,0.03200062326857782,0.8385090814155618
TOSUFLOXACIN,0.3242248656630455,0.022915052920992225,0.8385090814155618
TRELAGLIPTIN,0.3277305806772,0.03558829623176735,0.8385090814155618
GSK356278,0.3342102588044787,0.031124492978948363,0.8385090814155618
PICOTAMIDE,0.352195250588,0.02851167495234384,0.8385090814155618
GENTIOPICRIN,0.35232094162359995,0.032023029970969806,0.8385090814155618
OPC-21268,0.36109591324520607,0.035828030199137655,0.8385090814155618
ICARIIN,0.3664637838353,0.03259975069790297,0.8385090814155618
FISOGATINIB,0.37049939608998095,0.023314654307762372,0.8385090814155618
MEPHENYTOIN,0.381043474552,0.039710531922685324,0.8385090814155618
PROBUCOL,0.3858233291905,0.037832910717600365,0.8385090814155618
PURVALANOL-A,0.3882278543679,0.022526521430658766,0.8385090814155618
KHK-IN-1,0.39801129243858807,0.03626941215623783,0.8385090814155618
TROSPIUM,0.403061588005,0.03850467260550522,0.8385090814155618
SUVOREXANT,0.4039946865229,0.027829030344005627,0.8385090814155618
GSK2816126,0.41134244332029996,0.04028546403421324,0.8385090814155618
