gene_name	PANC0203_PANCREAS	NIHOVCAR3_OVARY	RT112_URINARY_TRACT	NCIN87_STOMACH	PC14_LUNG	HCC1143_BREAST	639V_URINARY_TRACT	KMRC3_KIDNEY	ONCODG1_OVARY
NIPA1	3.45	21.43	0.0	9.23	0.0	30.61	16.13	6.33	26.67
DOCK6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ABI2	7.62	5.22	9.68	5.08	6.06	6.56	8.53	7.95	6.42
SEPHS1	10.42	9.09	3.64	3.92	4.76	12.33	4.0	15.38	8.33
RABGGTA	0.0	2.38	5.63	5.48	0.0	0.0	2.44	2.44	1.89
C16orf70	1.75	0.0	2.13	7.77	0.0	0.0	2.04	0.0	0.0
IL4R	100.0		100.0	100.0	100.0	100.0		100.0	
CDAN1	12.82	0.0	6.67	8.89	5.56	8.33	11.63	10.71	5.71
INPP5A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PUF60	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
TRIM24	30.0	61.54	64.86	62.5	24.49	48.08	45.45	51.85	41.67
FMR1	6.25	0.0	2.17	2.47	5.56		0.0	5.0	5.0
SGSM2	9.38	0.0	0.0	8.0	0.0	11.94	0.0	0.0	0.0
TCEB1	0.85	0.0	1.38	0.51	0.0	1.83	0.7	1.89	0.0
TRIM33	64.52	66.25	61.62	64.12	74.39	68.22	70.64	47.56	74.31
ISG20L2	26.98	16.36	30.43	25.95	29.27	0.0	29.55	36.67	32.81
KIAA0586	0.0	0.0	0.0	34.69	0.0	0.0	0.0	0.0	0.0
TXNDC16		0.0	0.0	1.39	5.88	0.0	0.0		7.69
RGS2	0.0		0.0	0.0			1.69	0.0	0.0
MEF2A	3.7		8.33	1.79		0.0		0.0	0.0
ASAP2	21.52	10.0		18.75	11.11	23.33	18.75	16.33	10.71
MIB1	1.16	0.0	0.0	4.65	0.0	5.41	2.65	0.0	0.0
ALYREF	1.07	1.75	1.69	1.4	1.27	2.5	1.06	1.67	1.08
EFTUD1	0.0	6.9	0.0	1.96	0.0	0.0	3.12	2.78	12.5
CEP250	0.0	0.0	0.0	0.0	0.0	5.13	0.78	0.0	0.0
RUFY2	1.54	1.64	2.04	0.88	1.55	1.28	1.63	1.52	0.83
TMEM25	100.0	100.0		100.0	100.0	100.0	96.83		100.0
CUL9	88.57	100.0	92.0	100.0	100.0	79.37	90.48	100.0	93.55
KIAA0895L	81.82		72.73	76.32	57.89		65.62	76.47	51.85
SMPD4	100.0	100.0	100.0	96.14	100.0	100.0	100.0	100.0	97.47
ZNF143	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
ILKAP	15.22	10.1	7.06	12.35	4.49	20.0	6.6	17.78	8.96
RRNAD1	6.73	3.39	4.44	8.51	2.6	6.67	4.35	5.26	7.53
RPP30	0.0	2.86	0.0	0.0	0.0	0.0	0.0		2.94
PICALM	9.88	4.29	11.36	8.04	7.41	0.0	6.95	12.9	14.02
ARID1A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PDLIM7	1.83	4.84	1.59	2.29	2.65	2.47	0.73	1.36	2.17
SUN2	6.85	5.26	3.67	7.68	1.62	6.77	4.76	2.3	5.45
MINK1	7.21	0.0	12.5	4.35	5.99	10.64	10.91	3.11	3.53
RAB40C	5.0	0.0	3.23	5.44	2.41	6.38	2.86	2.9	3.45
DUS1L	36.4	15.55	15.14	19.26	11.04	29.22	23.05	16.3	22.4
PVT1	75.0		33.33	59.09	47.06	79.03	50.0	43.9	30.0
RP11-773D16.1	100.0	100.0	100.0	100.0	100.0		100.0		100.0
WDR90	100.0		92.5	96.92	100.0	92.11	100.0	100.0	
SLC2A11	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0
SLC39A4	100.0	95.0	100.0	92.89	95.5	94.93	100.0	100.0	97.27
MTCH2	7.21	7.32	4.74	8.23	6.67	7.24	8.45	8.17	7.15
KIF3A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TOM1L2	100.0	100.0	95.43	95.88	96.49	97.37	100.0	100.0	96.43
SLC37A1	100.0	100.0	100.0	96.0	100.0	100.0		100.0	100.0
WIPI2	21.69	12.77	7.14	11.45	12.93	28.57	15.65	19.3	6.85
DNAJC4	93.75	97.92	95.24	97.5	97.7	96.43	93.75	97.18	92.93
NASP	5.67	3.23	3.91	2.38	1.61	3.77	3.77	2.74	2.59
SGSM2	5.19	0.0	5.88	0.0	1.52	2.92	11.11	2.04	0.0
PRKAG2	2.1	4.6	2.02	2.02	2.73	4.84	0.88	2.65	3.95
HIVEP2	3.33	3.03	2.5	1.59	5.56	3.64	2.5	0.0	5.13
TRIM16	3.85	5.71	4.88	9.38	5.26	9.52	6.25	4.44	2.75
LMAN1	0.0	0.0	0.0	0.6	0.0	0.43	1.79	2.01	2.14
LUC7L3	4.96	15.15	8.33	9.26	6.67	23.53	6.12	28.57	7.35
ENGASE	100.0	100.0	100.0	100.0		100.0	100.0	100.0	100.0
TMED1	7.23	2.94	5.42	3.6	9.39	14.53	4.88	7.33	5.02
MAP4	97.32	100.0	100.0	99.0	98.22	100.0	98.72	97.15	98.33
NHLRC2	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
SEC24D	0.0	0.0	0.0	0.0	1.92	0.0	2.08	0.0	0.0
RPLP0	97.33	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
ARHGEF10	1.82	0.0	0.0		0.0	0.0	1.23	0.96	0.0
KCTD2	100.0	96.43	100.0	100.0	100.0	100.0	100.0	100.0	100.0
EME1	3.42	0.0	10.0	0.0	0.0	0.0	0.0		0.0
POLR1A	1.35	12.12	0.0	3.64	2.56	0.0	2.46	0.0	7.25
DENND5B		100.0		100.0	100.0	100.0	100.0	100.0	100.0
CUL4B	1.92	2.25	1.16	1.76	1.04	2.72	1.77	1.53	1.87
DENND4A	53.66	59.57	53.62	54.26	56.67	55.7	50.0	52.0	65.31
TLE3	53.66	59.57	53.62	54.26	56.67	55.7	50.0	52.0	65.31
AP2M1	2.14	0.0	0.51	0.64	0.15	0.45	0.38	0.61	0.41
SIK3	4.55	0.0	0.0	3.5	0.0	0.0	1.72	0.0	2.86
ZNF652	100.0	100.0	100.0	100.0	100.0	100.0			100.0
KIAA1731	6.06	11.11	14.29	19.0	4.35	10.34	9.09	0.0	11.11
BRD2	18.24	15.81	25.37	15.56	26.67	21.9	17.09	24.03	16.47
EFCAB10	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
MAP3K3	64.58	66.67	59.09	46.15	63.16	60.0	55.34	78.79	61.54
KIF14	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
FHOD1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.44
SMYD4	2.7	0.0	0.0	0.0	4.35	1.2	0.0	0.0	0.0
CBY1	13.16	5.75	12.5	11.78	7.76	19.01	8.42	10.27	7.69
CENPL	100.0	100.0	100.0	100.0	100.0	100.0	100.0		100.0
RIOK2	4.55	1.39	3.85	1.38	0.0	1.68	0.0	1.15	3.64
PDE4DIP	98.18	100.0	86.96	100.0	100.0	100.0	35.97	100.0	95.16
FAM3A	0.0	1.12	0.0	3.02	2.63	0.0	2.05	1.92	2.45
ABCC4	0.0	0.0	0.0	0.0	4.17	0.0	0.0	0.0	5.88
KDM5A	15.79	0.0	17.65	4.0	13.33	8.7	5.71	11.76	10.53
USP12	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	10.64
MLX	55.81	62.07	71.61	60.0	77.46	84.55	61.82	76.52	53.23
PPP6R2	11.43	2.86	10.64	7.04	12.73	13.64	7.14	5.26	5.71
QSOX2	3.55	2.7	6.02	5.04	1.46	1.21	2.86	2.44	3.7
SLK	1.59	2.56	1.64	1.09	2.38	0.0	1.69	5.13	2.86
ZDHHC16	1.59	2.56	1.64	1.09	2.38	0.0	1.69	5.13	2.86
EEF1D	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KLHL36	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
SLC18B1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PIKFYVE	34.62	18.18	0.0	25.0		30.77	11.54	5.88	9.68
PHTF1	2.7	0.0	0.0	1.49	0.0	0.0	0.0	3.45	0.0
DPY19L3		0.0	0.0	0.0	5.26	0.0	0.0	0.0	2.33
XYLT2	97.55	100.0	100.0	98.81	100.0	100.0	100.0	100.0	96.3
ESPL1	100.0	100.0	100.0	100.0	100.0	100.0	94.51	100.0	100.0
SLC9A1	0.0	0.0	1.27	0.0	0.0	2.56	0.0	0.0	0.0
CLUH	16.0	4.21	10.1	13.13	11.34	11.56	12.16	10.29	9.28
CIAO1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SSFA2	11.45	0.0	15.05	27.17	14.29	13.64	8.11	14.29	13.33
UBC	1.46	9.97	3.1	62.38	47.22	1.65	3.63	47.83	5.75
CCDC120	90.62	88.89	86.92	83.45	91.49	100.0	92.0	100.0	91.18
SUV420H1	0.98	0.65	1.27	1.66	0.0	1.69	0.0	1.05	1.4
GPATCH11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AHI1	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
E2F2	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0
XYLB	100.0		100.0	100.0		100.0	100.0		100.0
MTMR1	6.15	1.65	0.0	6.36	5.63	0.0	0.0	0.0	2.92
TBC1D2B	5.26		0.0	2.11	0.0	4.35	4.17	4.84	8.0
ZDHHC7	1.42	0.0	1.13	0.34	1.02	1.41	0.0	0.0	0.83
CLK2	8.92	5.31	5.14	6.15	6.42	18.09	9.49	5.52	8.95
YTHDF2	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
SPATC1L	4.94	0.0	1.7		0.98	0.0	0.49	4.0	0.29
PDDC1	4.49	2.94	3.33	1.43	0.0	7.02	3.85	2.17	2.42
SPSB3	100.0	87.5	92.59	100.0	95.83	80.0	100.0	100.0	100.0
MAPK3	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
OXSR1	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
KIAA1704	5.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BRD3	2.33	0.0	0.0	0.86	0.0	0.0	0.0	0.0	0.0
CAPN7	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
KDM5A	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
DENND4A	3.7	0.0	0.0	3.92	0.0	0.0	3.45	3.85	0.0
PHLPP2	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
IPO11	100.0	100.0	100.0	98.25	100.0	100.0	100.0	100.0	100.0
LINC00338	100.0	100.0	100.0	93.33	100.0	100.0	100.0	100.0	92.59
SEC14L1	100.0	100.0	100.0	93.33	100.0	100.0	100.0	100.0	92.59
WDR90	87.23		90.32	93.41	75.56	91.53	90.24	100.0	
HBS1L	2.0	1.27	1.42	1.51	0.68	2.84	1.05	0.0	2.23
NOMO2	99.14	100.0	100.0	98.87	99.49	97.65	99.12	99.23	99.04
RPP38	47.27	50.0	62.07	50.0	50.0	56.82	58.0	60.0	60.0
LARS2	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NDUFS2	92.1	97.95	97.56	97.74	98.43	96.53	95.69	96.55	97.15
NFKB1	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
DOCK7	0.0	1.75	0.0	0.65	0.0	0.0	0.0	2.63	0.0
ASH2L	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
ZBTB7A	46.94		58.06	25.0	36.36	0.0	27.27	52.94	7.69
KANSL1	0.0	4.05	0.0	1.5	3.45	4.6	4.35	2.04	2.27
HGS	95.06	96.4	97.54	94.55	98.12	96.82	97.11	97.24	95.21
FAM177A1	90.36	100.0	92.86	65.36	100.0	100.0	100.0	89.66	88.1
PC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DNAJC17	85.19	76.47	86.11	93.48	92.86	100.0	100.0	100.0	88.0
IFT122	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
USB1	96.8	100.0	94.19	98.65	98.36	97.63	98.42	100.0	98.38
GGA2	1.68	0.0	0.0	0.0	0.0	0.0	0.0	3.17	0.0
GPR137	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
CERS5	10.77	20.0	4.29	12.5	12.2	8.77	4.6	3.77	6.67
SNX25	0.0	0.0	0.0	3.45	4.55	0.0	0.0	4.92	11.43
TAF1	92.38	100.0	95.6	91.18	94.05	89.71	88.18	91.38	88.74
PLEKHM1	9.47	6.06	6.52	8.99	6.9	5.36	7.5	5.41	4.55
MED12	95.38	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
HEATR6	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
ZNF529	93.33	100.0	100.0		100.0	100.0	89.8	100.0	95.59
NARS2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UBL5	0.55	0.87	0.93	1.0	0.91	1.09	1.33	0.5	1.08
DHCR7	92.86	94.87	96.36	92.27	95.92	95.35	92.17	95.83	93.18
HPS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
METTL10	43.9	33.33	45.22	43.87	39.13	33.33	46.62	40.62	45.52
PIGG	84.3	94.29	88.33	88.89	87.27	89.83	94.12	79.39	88.24
KTN1-AS1	0.0		0.0	0.0	0.0	0.0	8.7	0.0	0.0
OSBPL1A	0.0	0.0		0.0		0.0	0.0		0.0
PCGF6	100.0	88.0	100.0	84.85	69.23	100.0	97.59	100.0	94.74
PRPF39	38.24	25.53	55.56	34.71	27.08	24.1	37.74	41.3	26.53
CAPN1	39.29	22.58	37.76	41.38	53.52	66.67	26.47		29.51
EIF4G3	1.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ELAC2	92.86	96.77	96.67	95.89	96.43	95.65	96.55	96.55	95.45
TJP1	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
PYCR1		100.0	100.0	92.0	92.11	100.0	88.89		89.8
NAA16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.23
OSBPL1A	0.0	10.71	0.0	0.0	0.0	0.0	4.55	0.0	0.0
NCOR2	3.93	2.13	3.57	3.82	0.0	0.0	0.0	5.71	0.84
ACOX3	100.0	100.0	100.0	100.0	100.0		100.0	100.0	100.0
RPL7L1	2.06	1.94	1.52	1.79	0.72	1.42	0.77	8.0	2.48
ZNHIT3	1.12	0.0	0.0	0.29	0.0	0.0	0.0	0.0	0.71
YY1AP1	0.0	0.0	0.0	0.0	0.0	0.76	0.0	0.0	1.0
MFSD8	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
PYGO2	83.78	94.41	89.55	95.05	95.77	87.76	94.87	94.44	94.07
ANKLE2	21.21	17.02	6.58	4.75	6.82	13.15	4.26	4.86	32.22
CHD3	6.86	7.89	6.41	2.25	5.77	5.19	11.11	9.94	5.93
CYB561A3	80.46	69.63	87.03	84.08	84.1	78.83	23.27	4.2	71.65
INSR			0.0	0.0		0.0	0.0	0.0	0.0
LZTS2	16.67	17.95	9.68	12.0	6.67	15.62	13.79	30.0	17.12
MAPKBP1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CDC73	2.44	1.45	2.0	1.97	0.89	1.43	0.71	1.82	2.59
ETV5	4.92	6.67	3.33	3.85	1.89	0.0	1.19	4.55	2.44
HTT	0.96	0.0	1.6	0.0	0.0	0.0	0.0	0.0	0.0
PCNP	96.47	97.47	98.65	96.34	96.66	96.61	97.61	98.55	96.04
TRAPPC10	7.95	4.39	5.97	15.05	6.9	9.32	7.53	5.36	12.9
PLEKHO1		100.0					100.0		100.0
SLC24A6	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
PES1	3.18	1.2	0.51	1.17	1.15	4.17	0.98	0.71	2.13
LAMA5	98.7	99.56	98.57	98.87	98.92	100.0	100.0	100.0	99.19
COMTD1	15.05	5.26	5.74	7.69	5.56	0.0	12.5	4.82	6.86
ASB8	4.26	0.0	0.0	0.0	0.0	0.0	2.7	0.0	1.75
RP11-371E8.4	97.56	100.0	97.22	93.48	100.0	95.24	95.45	96.3	100.0
UBR7	97.56	100.0	97.22	93.48	100.0	95.24	95.45	96.3	100.0
SETD9	38.46	58.33	48.0	35.71	39.13	58.54	59.26	40.62	34.29
NT5C	75.1	82.99	86.47	76.0	91.59	66.33	85.9	80.28	82.48
CCDC66	0.0			6.06	0.0	0.0	0.0		0.0
HRAS	0.0	0.0	0.0	0.0	0.0	0.0	3.51	2.27	4.0
CREB3L2			0.0		0.0	0.0	0.0		0.0
C16orf62	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0
PRPF8	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
CNTLN	0.0	0.0			0.0		0.0	0.0	0.0
GUSB	51.61	58.54	82.35	58.54	75.45	80.17	54.43	83.76	72.73
METTL16	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
TEAD2		0.67		0.46	0.0	0.0	0.0	0.0	0.62
MAN2C1	2.06	0.0	5.71	12.22	0.0	10.17	1.82	4.0	0.0
RTEL1	1.92	2.5	0.0	2.74	0.0	6.25	0.0	0.0	0.0
RTEL1-TNFRSF6B	1.92	2.5	0.0	2.74	0.0	6.25	0.0	0.0	0.0
PCNT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ILKAP	9.52	3.33	4.3	5.26	3.5	6.82	1.8	7.14	4.24
BTF3L4	2.38	2.7	2.33	0.66	0.0	0.0	9.52	0.0	0.0
TUBD1	2.63	0.0	0.0	0.0	0.0	3.7	0.0		0.0
ITPR1			0.0	0.0	0.0	0.0	0.0	0.0	
ACTR3B	100.0	100.0	94.12	83.72	83.82	100.0	90.59	100.0	91.67
THBS1	5.13	5.13	1.41	8.51	2.41	10.12	6.67	2.6	0.0
TM7SF3	2.33	1.12	1.36	1.11	1.89	4.17	1.83	1.65	1.53
MYO1D	100.0	100.0	100.0	100.0	100.0	100.0	98.4	100.0	100.0
FAM160B2	9.28	0.0	7.69	0.0	0.0	14.08	5.0	6.78	4.83
MPHOSPH6	98.96	100.0	95.68	100.0	100.0	100.0	100.0	100.0	100.0
DIP2A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FAM3B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPS29	99.06	99.79	99.44	98.51	98.81	99.4	99.81	99.35	99.72
DYRK1A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ADAMTS20	0.0	0.0	0.0	0.88	0.0	0.0	0.0	0.0	0.0
ITGA5	0.0	0.0	0.0	0.88	0.0	0.0	0.0	0.0	0.0
NCKAP5L	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
ESPL1	0.0	0.0	1.49	2.74	0.0	0.0	2.82	0.0	0.0
SIN3A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SLC2A8	100.0	63.38	71.76	64.56	81.01	76.09	71.62	92.98	59.57
EIF3L	99.0	99.14	99.21	98.27	99.51	97.47	98.08	95.36	99.35
SLX1B	1.03	0.0	0.0	0.0	0.48	0.0	0.0	0.0	0.0
PFN2	100.0	99.8	100.0	99.71	100.0	100.0	100.0	99.37	99.66
NFKB2	52.38	92.73	100.0	92.37	81.82	55.1	60.71	100.0	80.0
ATP11C	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0
APEX1	19.26	20.24	25.3	27.94	25.54	12.44	19.59	25.82	19.57
SLC25A51	0.0	2.86	0.0	3.03	0.0	7.69	11.76	0.0	2.86
DNAJB14	2.15	2.83	2.13	1.77	1.2	6.25	1.94	1.23	3.03
FCHO2	2.04	1.8	1.54	0.97	1.79	3.8	0.0	0.88	0.87
GLIPR2		0.0	0.0	0.0	0.0	0.0	0.0	1.89	1.05
CLN6	91.04	91.84	87.18	88.26	90.62	78.01	87.22	88.57	85.71
CTBS	93.51	100.0	93.94	81.42	91.8	100.0	84.0	94.23	100.0
LAMP2	62.65	66.15	62.81	72.32	43.55	69.99	72.7	37.45	74.18
NISCH	80.0	100.0	100.0	100.0	93.75	100.0	96.25	100.0	95.71
PAK4	0.0	0.0	0.0	1.2	0.0	0.0	0.0	0.0	1.67
EEF2K	100.0	100.0	100.0	100.0	100.0	100.0	93.1	88.89	100.0
UBE2Q1	3.48	0.87	1.54	2.1	2.33	2.92	2.19	1.03	2.95
TICAM2	98.41	100.0	100.0	100.0	100.0	97.16	98.79	97.14	100.0
TMED7-TICAM2	98.41	100.0	100.0	100.0	100.0	97.16	98.79	97.14	100.0
VPS18	86.44	95.95	98.15	99.01	97.22	98.53	92.73	98.68	90.91
MCM8	53.42	34.43	40.1	30.42	38.35	48.44	42.73	47.62	43.9
THEM6	0.0	0.0	3.65	5.0	0.0	0.0	0.0	0.0	0.0
KRCC1	7.19	6.02	8.45	6.43	2.08	7.78	5.56	5.95	7.94
MIA3	66.67	40.38	68.85	61.8	67.57	49.71	52.83	77.14	54.39
ARFGEF1	94.41	97.17	99.3	94.44	98.68	94.15	99.06	95.37	98.31
AAMDC	94.52	95.62	94.19	95.37	96.55	96.09	98.54	92.21	95.58
PFKL	1.91	1.17	0.36	1.61	0.36	1.57	1.44	2.99	0.87
ANAPC4	3.8	0.0	2.9	2.7	4.76	4.41	3.64	2.04	0.0
TANC2	0.0	1.89	0.0	0.0	0.0	2.38	0.0	2.86	0.0
MAP3K6	64.29	100.0	87.1	64.58	52.63	89.8	83.87	75.0	73.68
ATHL1	5.66	0.0		8.25	2.02	0.0	5.26	5.26	7.14
NONO	0.23	0.0	0.0	0.12	0.16	0.2	0.0	0.0	0.13
LIF	91.15	90.91	100.0	93.6	97.33	94.55	90.18	90.23	87.5
LLGL1	0.0	0.0	2.75	3.85	1.94	3.17	2.86	3.08	0.89
PPIF	58.82	57.14	72.5	53.19	76.92	79.63	66.67		53.39
RFFL	86.51	88.57	81.4	77.98	91.21	92.38	87.5	89.83	93.48
EARS2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MADD	6.09	0.0	2.96	2.89	0.79	4.48	1.72	1.82	2.44
TRIP11	4.08	1.82	8.33	2.67	0.0	5.49	4.08	0.0	3.7
UNKL	25.49	18.75	30.0	23.33	10.26	0.0	28.57		31.25
XRN1	0.0	0.0	0.0	1.82	0.0	0.0	0.0	0.0	0.0
DPH3	1.15	0.0	1.32	0.0	3.16	0.0	1.22	0.0	0.0
GATAD2A	17.65	0.0	7.14	5.88	15.38	26.67	7.89		
ABL2	3.03	0.0	0.0	1.2	5.88	3.85	4.35	2.33	4.35
GNL3L	5.26	1.41	2.44	1.55	1.49	2.94	2.08	3.7	2.3
NSUN6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AGAP6	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
STRN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CHD4	50.8	53.12	46.92	46.61	52.88	40.32	55.37	52.78	58.29
PES1	1.39	0.0	0.0	1.95	0.0	2.26	0.88	0.0	3.88
PRKRA	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
TMEM177	33.33	19.51	28.89	22.62	38.3	40.74	27.27	46.88	27.27
FBXW5	3.64	1.33	2.26	2.25	1.4	4.29	2.95	1.6	2.32
ANKHD1	91.23	87.84	90.95	89.54	88.46	97.92	92.91	92.5	89.11
ANKHD1-EIF4EBP3	91.23	87.84	90.95	89.54	88.46	97.92	92.91	92.5	89.11
TRIP4	0.0	2.06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CYR61	95.76	98.61	85.71	96.77	97.11	97.6	94.79	98.64	97.98
RP1-122O8.7		100.0	100.0	100.0	100.0	100.0	100.0		100.0
ZNF584	60.0		60.0	61.54	69.23	80.0	48.78		33.33
SUPT16H	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
STX1A	2.34		0.0	4.38	1.96	2.94	1.35	0.0	5.56
FAM160A2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PTK2	100.0	100.0	100.0	92.06	100.0	94.12	86.67	86.96	89.47
PRPF39	6.36	3.19	6.58	8.07	4.35	3.03	4.8	1.35	4.76
SPPL3	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
ETS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PCNX	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CCDC25	98.31	100.0	100.0	99.43	100.0	100.0	99.18	100.0	100.0
EPS8	0.0	0.0	0.44	0.0	0.49	0.0	0.0	0.0	0.0
DHX37	100.0	100.0	92.68	90.43	94.44	100.0	93.1	100.0	92.31
PUM1	100.0	100.0	100.0	93.08	95.0	95.88	100.0	100.0	92.86
MYH10	0.0	0.0	0.0			5.56	0.27	3.57	1.13
HEATR4	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
MLLT4	3.64	2.04	1.22	2.93	0.82	1.84	0.0	2.7	2.97
DDX42	1.14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EFR3A	98.35	100.0	100.0	100.0	100.0	98.14	100.0	100.0	100.0
KIAA1467	100.0		100.0	100.0	100.0	100.0	100.0	100.0	
ATP13A2			81.82	100.0	84.62	66.67	78.26		58.33
IGSF8			81.82	100.0	84.62	66.67	78.26		58.33
MUTYH				100.0	92.0		100.0		100.0
CCDC137	4.39	7.41	5.21	5.88	8.0	6.19	4.62	0.0	2.6
CDK11A	2.73	2.31	1.96	0.93	1.3	3.33	3.19	2.56	2.54
PPP4C	87.5	77.25	93.06	84.7	86.87	82.91	80.22	81.3	78.27
CDK18	2.41	1.47	8.33	11.22	1.89	6.58		4.05	2.86
ITGB1BP1	91.43	100.0	90.0	90.0	88.57	100.0	90.2	88.57	88.0
MROH1	0.0	0.0	2.6	0.0	0.0	0.0	0.0	0.0	0.0
INCENP	98.26	100.0	100.0	100.0	100.0	100.0	98.76	100.0	100.0
EWSR1	20.85	31.0	12.07	15.99	9.92	47.11	8.13	24.38	14.33
INTS6	1.39	0.0	0.0	0.0	0.0	3.7	0.0	0.0	0.0
LZIC	86.21	95.0	81.4	100.0	81.58	73.08	100.0		75.0
TP53I13	0.0	0.0	0.0	6.59	0.0	0.0	3.81	0.0	4.55
DNMT3A	96.77	91.67		90.59	96.3		92.59	92.11	96.67
CLN5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OSGEPL1	30.43		37.5	38.1		25.0	40.0		38.89
CHMP2A	5.22	3.62	4.1	2.63	4.12	8.64	5.36	5.43	17.2
RFWD3	0.99	0.0	0.74	0.68	1.28	0.53	0.67	0.0	0.0
RFXANK	100.0	100.0	100.0	95.35	100.0	100.0	100.0	100.0	100.0
CTD-2369P2.10	3.57	13.73	0.0	5.59	4.4	10.64	6.38	0.0	7.97
CTD-2369P2.12	3.57	13.73	0.0	5.59	4.4	10.64	6.38	0.0	7.97
FDX1L	3.57	13.73	0.0	5.59	4.4	10.64	6.38	0.0	7.97
MAST3	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	
MLF2	96.21	100.0	100.0	94.36	98.76	100.0	97.8	100.0	94.55
